id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1391955836050702338,1391805026532675584,2021-05-10 22:18:27 Hora de verano central (México),2021-05-10,22:18:27,-0500,1244250403597717504,jpsharm52984090,J P Sharma,,@dcjammuofficial @hello_anshul @diprjk Sir  we appriciate your concern but if govt is seriously want to fight with Covid..19 Start Vacination Door to Door... and see the Result.... Regards J P Sharma,en,[],[],[],0,0,0,[],[],https://twitter.com/JPSharm52984090/status/1391955836050702338,False,,0,,,,,,,,"[{'screen_name': 'dcjammuofficial', 'name': 'Deputy Commissioner Jammu', 'id': '1021700349256769536'}, {'screen_name': 'hello_anshul', 'name': 'Anshul Garg', 'id': '1257878581054603265'}, {'screen_name': 'diprjk', 'name': 'DIPR-J&K', 'id': '830669077022531584'}]",,,,
1391955835111108611,1391955835111108611,2021-05-10 22:18:27 Hora de verano central (México),2021-05-10,22:18:27,-0500,1351784574116798467,mariyaashraf4,Mariya Ashraf,,The move comes amid the closure of all the schools up to class 12th for offline academic activities. #AlAqsaMosque #COVID19 #digitalart #FreePalestine #GazaUnderAttack #Gaza #IsraeliAttackonAlAqsa #Israel #Jerusalem #lockdown #Palestine #PalestinianLivesMatter #SavePalestine  https://t.co/prSfOAxJkZ,en,[],[],['https://pbs.twimg.com/media/E1E4cI5VIAEOXdT.png'],0,0,0,"['alaqsamosque', 'covid19', 'digitalart', 'freepalestine', 'gazaunderattack', 'gaza', 'israeliattackonalaqsa', 'israel', 'jerusalem', 'lockdown', 'palestine', 'palestinianlivesmatter', 'savepalestine']",[],https://twitter.com/MariyaAshraf4/status/1391955835111108611,False,,1,https://pbs.twimg.com/media/E1E4cI5VIAEOXdT.png,,,,,,,[],,,,
1391955834146496513,1391955834146496513,2021-05-10 22:18:26 Hora de verano central (México),2021-05-10,22:18:26,-0500,1962578610,kataclysmichaos,Roel Raymond,,⚡ BREAKING: Restriction of movement between provinces will be imposed from midnight tonight (11) until May 30. This will not impact essential services - more details on that soon.   — Army Commander   #COVID19 #COVID19SL #COVID19LK #SriLanka #LKA #lka,en,[],[],[],0,0,0,"['covid19', 'covid19sl', 'covid19lk', 'srilanka', 'lka', 'lka']",[],https://twitter.com/kataclysmichaos/status/1391955834146496513,False,,0,,,,,,,,[],,,,
1391955833928384514,1391955833928384514,2021-05-10 22:18:26 Hora de verano central (México),2021-05-10,22:18:26,-0500,2148257166,polreskepahiang,PolresKepahiang,,Bersilaturahmi saat Idul Fitri dengan keluarga terdekat dan tidak melakukan open house atau halal bihalal untuk mencegah penularan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes  https://t.co/zoDSgplaL8,in,[],[],['https://pbs.twimg.com/media/E1E4a-EVUAUlqpm.jpg'],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/PolresKepahiang/status/1391955833928384514,False,,1,https://pbs.twimg.com/media/E1E4a-EVUAUlqpm.jpg,,,,,,,[],,,,
1391955832443658240,1391955832443658240,2021-05-10 22:18:26 Hora de verano central (México),2021-05-10,22:18:26,-0500,858706987395186689,leman_pie,Leman Pie,,Me with covid-19 stuck indoors while gas prices skyrocket #gasshortage  https://t.co/AAMugqlEao,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E1E4K9nXIAEeJmc.jpg'],0,0,0,['gasshortage'],[],https://twitter.com/leman_pie/status/1391955832443658240,False,,1,https://pbs.twimg.com/tweet_video_thumb/E1E4K9nXIAEeJmc.jpg,,,,,,,[],,,,
1391955831810183173,1391955831810183173,2021-05-10 22:18:26 Hora de verano central (México),2021-05-10,22:18:26,-0500,759006384323080193,newsin_asia,NewsIn.Asia,,U.S. regulators authorized Pfizer and BioNTech's COVID-19 vaccine for use in children aged 12 - 15   https://t.co/yNKKxSYc39  https://t.co/DurZGDYckS,en,[],['https://newsin.asia/u-s-regulators-authorized-pfizer-and-biontechs-covid-19-vaccine-for-use-in-children-aged-12-15/'],['https://pbs.twimg.com/media/E1E4c9hVIAAvqwq.jpg'],0,0,0,[],[],https://twitter.com/NewsIn_Asia/status/1391955831810183173,False,,1,https://pbs.twimg.com/media/E1E4c9hVIAAvqwq.jpg,,,,,,,[],,,,
1391955830010941440,1391955830010941440,2021-05-10 22:18:25 Hora de verano central (México),2021-05-10,22:18:25,-0500,970716575501291520,ankush789,Expert News,,Salman Khan’s sister Arpita clarifies she has fully recovered from COVID-19  https://t.co/LENCLwHiZc,en,[],['https://expertnews.in/salman-khans-sister-arpita-clarifies-she-has-fully-recovered-from-covid-19/'],[],0,0,0,[],[],https://twitter.com/Ankush789/status/1391955830010941440,False,,0,,,,,,,,[],,,,
1391955828685508613,1391601967118520329,2021-05-10 22:18:25 Hora de verano central (México),2021-05-10,22:18:25,-0500,1274996257207934977,sagar79893906,Sagar,,@srinivasiyc It's really really appreciating work which is done by ur team.  In this pandamic situation u n ur team helping people's it's not a normal thing.without fear of covid 19 virus u r doing continues help to needy persons it's really Homer able f our nation.i would also like to join.,en,[],[],[],0,0,0,[],[],https://twitter.com/Sagar79893906/status/1391955828685508613,False,,0,,,,,,,,"[{'screen_name': 'srinivasiyc', 'name': 'Srinivas B V', 'id': '576533046'}]",,,,
1391955828345819137,1391955828345819137,2021-05-10 22:18:25 Hora de verano central (México),2021-05-10,22:18:25,-0500,1107757432648933376,docentevirtual1,Docente Virtual,,"Parte del Dpto. Lima sigue a la baja y otra sube (1/2): Huaral baja 9% semanal, Callao baja 12%, Lima baja 13%, Barranca baja 24% (SINADEF) #lima #coronavirus #COVID19 #peru  https://t.co/6sVSWP0Dtk",es,[],[],"['https://pbs.twimg.com/media/E1E4JioXIAQ7Anp.jpg', 'https://pbs.twimg.com/media/E1E4MF_XoAIYvdk.jpg', 'https://pbs.twimg.com/media/E1E4OtVWEAUU-sk.jpg', 'https://pbs.twimg.com/media/E1E4S6AX0AIf5t0.jpg']",0,0,0,"['lima', 'coronavirus', 'covid19', 'peru']",[],https://twitter.com/DocenteVirtual1/status/1391955828345819137,False,,1,https://pbs.twimg.com/media/E1E4JioXIAQ7Anp.jpg,,,,,,,[],,,,
1391955825854345221,1391955825854345221,2021-05-10 22:18:24 Hora de verano central (México),2021-05-10,22:18:24,-0500,1151915504677687296,sek_ringinrejo,polsekringinrejo,,"Tips Takbiran Aman Dari Covid-19  Mengagungkan asma Allah pada malam Takbiran menyambut Idul Fitri diperintahkan oleh agama, pada prinsipnya dapat dilaksanakan di semua masjid dan musala, dengan ketentuan sebagai berikut:  Sumber:  https://t.co/w3GoiQJAEb  #LebaranPatuhiProkes  https://t.co/cTd4pfvycv",in,[],['https://www.kemenag.go.id/'],['https://pbs.twimg.com/media/E1E4cfIUYAE7i37.jpg'],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Sek_Ringinrejo/status/1391955825854345221,False,,1,https://pbs.twimg.com/media/E1E4cfIUYAE7i37.jpg,,,,,,,[],,,,
1391955825078378501,1391765891977732102,2021-05-10 22:18:24 Hora de verano central (México),2021-05-10,22:18:24,-0500,1205283534270656512,himalaya2020604,Captain❤️,,"@CNNnews18 @DrLiMengYAN1 @nytimes1221 @AnchorAnandN COVID-19,a unrestricted bioweapon,created by the Chinese communist party.  https://t.co/1ZZOuip1JK",en,[],[],"['https://pbs.twimg.com/media/E1E4cLEVgAQyjBo.jpg', 'https://pbs.twimg.com/media/E1E4cLGUUAIFIHm.jpg', 'https://pbs.twimg.com/media/E1E4cLDUUAQmlzd.jpg', 'https://pbs.twimg.com/media/E1E4cL-VUAARDaV.jpg']",0,0,0,[],[],https://twitter.com/Himalaya2020604/status/1391955825078378501,False,,1,https://pbs.twimg.com/media/E1E4cLEVgAQyjBo.jpg,,,,,,,"[{'screen_name': 'CNNnews18', 'name': 'News18', 'id': '6509832'}, {'screen_name': 'DrLiMengYAN1', 'name': 'Dr. Li-Meng YAN', 'id': '1313128625680592896'}, {'screen_name': 'nytimes1221', 'name': 'Roger CF Liu', 'id': '397939192'}, {'screen_name': 'AnchorAnandN', 'name': 'Anand Narasimhan', 'id': '147537589'}]",,,,
1391955824734621700,1391955824734621700,2021-05-10 22:18:24 Hora de verano central (México),2021-05-10,22:18:24,-0500,1107632172607946752,drpalsri,Pallavi MD MPH,,"#COVID19 is not a your world or my world problem, it’s a global crisis. #Vaccination is a human right. Every individual in this world today deserves equal access to #COVID19Vaccine.",en,[],[],[],0,0,0,"['covid19', 'vaccination', 'covid19vaccine']",[],https://twitter.com/drpalsri/status/1391955824734621700,False,,0,,,,,,,,[],,,,
1391955824163971074,1391954059792248833,2021-05-10 22:18:24 Hora de verano central (México),2021-05-10,22:18:24,-0500,1232890906245656576,polsekkr_awen,POLSEK KARANGAWEN,,@karanganyarpol Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes ),in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/PolsekKr_awen/status/1391955824163971074,False,,0,,,,,,,,"[{'screen_name': 'karanganyarpol', 'name': 'karanganyarpol', 'id': '1266694797374353408'}]",,,,
1391955821659975680,1391952535691304961,2021-05-10 22:18:23 Hora de verano central (México),2021-05-10,22:18:23,-0500,1267756843914235905,doni30257793,Doni,,@poldajateng_ Mari bersama kita saling membantu untuk mencegah penularan pandemi covid-19 dengan tidak mudik Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Doni30257793/status/1391955821659975680,False,,0,,,,,,,,"[{'screen_name': 'poldajateng_', 'name': 'Polda Jateng', 'id': '2558329639'}]",,,,
1391955821253197829,1391955821253197829,2021-05-10 22:18:23 Hora de verano central (México),2021-05-10,22:18:23,-0500,1302130946334814209,centuryworld1,Century World,,"🇺🇸VISA USA 🇺🇸หมดอายุ เราจัดการให้📢 ได้เวลาเที่ยว อยากไปต่างประเทศ  อยากฉีดวัคซีน ไม่ใช่ปัญหา❗️ ติดต่อเราได้เลย ✔️ บริการต่ออายุวีซ่าอเมริกา  ✔️บริการรับยื่นวีซ่าทั่วโลก ⭐️USA ต่อวีซ่า+บริการ  -- 9,500฿ #วีซ่า #เมกา #อเมริกา #โควิท19 #covid19 #วัคซีน  #visa  https://t.co/rXDMooEBMc",th,[],[],['https://pbs.twimg.com/media/E1E4bbOVkAUT1zR.jpg'],0,0,0,"['วีซ่า', 'เมกา', 'อเมริกา', 'โควิท19', 'covid19', 'วัคซีน', 'visa']",[],https://twitter.com/CenturyWorld1/status/1391955821253197829,False,,1,https://pbs.twimg.com/media/E1E4bbOVkAUT1zR.jpg,,,,,,,[],,,,
1391955818736590849,1391952535691304961,2021-05-10 22:18:23 Hora de verano central (México),2021-05-10,22:18:23,-0500,1232191909453369345,gimannz,gimannz,,@poldajateng_ Saling menjaga saling melindungi dari Covid-19. Veoavrks  Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Gimannz/status/1391955818736590849,False,,0,,,,,,,,"[{'screen_name': 'poldajateng_', 'name': 'Polda Jateng', 'id': '2558329639'}]",,,,
1391955818363326464,1391952535691304961,2021-05-10 22:18:23 Hora de verano central (México),2021-05-10,22:18:23,-0500,1267810250402304000,suripta10,Suripta,,@poldajateng_ Mari bersama kita saling membantu untuk mencegah penularan pandemi covid-19 dengan tidak mudik Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Suripta10/status/1391955818363326464,False,,0,,,,,,,,"[{'screen_name': 'poldajateng_', 'name': 'Polda Jateng', 'id': '2558329639'}]",,,,
1391955817750884355,1391953361285439494,2021-05-10 22:18:22 Hora de verano central (México),2021-05-10,22:18:22,-0500,1302605779728433153,parta503,parta,,"@1trenggalek Tips Takbiran Aman Dari Covid-19, Ingat Hindari Kerumunan  #LebaranPatuhiProkes Wa",in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/parta503/status/1391955817750884355,False,,0,,,,,,,,"[{'screen_name': '1trenggalek', 'name': 'Polres Trenggalek', 'id': '823858795021410304'}]",,,,
1391955817402875904,1391955817402875904,2021-05-10 22:18:22 Hora de verano central (México),2021-05-10,22:18:22,-0500,472180197,mouslimali,MOUSLIM   ALI,,"Covid-19 : l'Assemblée nationale valide le ""pass sanitaire"" malgré les critiques   https://t.co/Hcd3cOzuF9",fr,[],['https://www.francetvinfo.fr/sante/maladie/coronavirus/deconfinement/covid-19-l-assemblee-nationale-valide-le-pass-sanitaire-malgre-les-critiques_4619067.html'],[],0,0,0,[],[],https://twitter.com/MouslimAli/status/1391955817402875904,False,,0,,,,,,,,[],,,,
1391955816563970053,1391955816563970053,2021-05-10 22:18:22 Hora de verano central (México),2021-05-10,22:18:22,-0500,1166235845956734976,maharashtranss,Maharashtra Goa NSS,,Awareness on COVID 19 Prevention and Mitigation by Maharashtra State Health Department and NSS Volunteers. #AwarenessCOVID19 #Unite2FightCorona #Youth4India #wecanwewill #staysafe #StayHome  @pibyas @YASMinistry @KirenRijiju @_NSSIndia @PMOIndia @CMOMaharashtra  https://t.co/2ajAgwWNYM,en,"[{'screen_name': 'pibyas', 'name': 'pibyas', 'id': '1305082441493745669'}, {'screen_name': 'yasministry', 'name': 'yas ministry', 'id': '2364049800'}, {'screen_name': 'kirenrijiju', 'name': 'kiren rijiju', 'id': '3241214268'}, {'screen_name': '_nssindia', 'name': 'nss india', 'id': '723158500340158468'}, {'screen_name': 'pmoindia', 'name': 'pmo india', 'id': '471741741'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}]",[],"['https://pbs.twimg.com/media/E1E4beMUcAQz9MS.jpg', 'https://pbs.twimg.com/media/E1E4bwLUUAIP92E.jpg', 'https://pbs.twimg.com/media/E1E4b_eVoAAYAJL.jpg']",0,0,0,"['awarenesscovid19', 'unite2fightcorona', 'youth4india', 'wecanwewill', 'staysafe', 'stayhome']",[],https://twitter.com/MaharashtraNSS/status/1391955816563970053,False,,1,https://pbs.twimg.com/media/E1E4beMUcAQz9MS.jpg,,,,,,,[],,,,
1391955815779741698,1391955815779741698,2021-05-10 22:18:22 Hora de verano central (México),2021-05-10,22:18:22,-0500,1358924194831073282,noloentenderiaz,Antifacho,,"12 M ""Dia Internacional de la Enfermeria""  Aplauso Nacional a las 20hs para ellos que siguen en la primera linea de esta batalla contra el Covid-19, dando todo, su tiempo y su vida por el pueblo y ni aún asi el Gobierno no les da ningún reconocimiento.    #AplausoNacional12M  RT",es,[],[],[],0,0,0,['aplausonacional12m'],[],https://twitter.com/NoLoEntenderiaz/status/1391955815779741698,False,,0,,,,,,,,[],,,,
1391955814907219970,1391954526479867908,2021-05-10 22:18:22 Hora de verano central (México),2021-05-10,22:18:22,-0500,1273206523552882688,polsekwirosari3,Polsek Wirosari,,@grobogan_polres Mari saling menjaaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes #polresgrobogan,in,[],[],[],0,0,0,"['lebaranpatuhiprokes', 'polresgrobogan']",[],https://twitter.com/PolsekWirosari3/status/1391955814907219970,False,,0,,,,,,,,"[{'screen_name': 'grobogan_polres', 'name': 'polres grobogan', 'id': '1328956823655886848'}]",,,,
1391955813627875330,1391955813627875330,2021-05-10 22:18:21 Hora de verano central (México),2021-05-10,22:18:21,-0500,66254591,fantasticincred,CM Vikernes 🍸🐍🦕19cm🍄,,Hold Chine responsible for the covid 19 crime. #Tucker,en,[],[],[],0,0,0,['tucker'],[],https://twitter.com/fantasticincred/status/1391955813627875330,False,,0,,,,,,,,[],,,,
1391955813548400643,1391955813548400643,2021-05-10 22:18:21 Hora de verano central (México),2021-05-10,22:18:21,-0500,18329263,blooddonorsin,Blood Donors India,,#Bhopal Need #Blood Type :  AB-positive At : Gayatri  Blood Component : Need Plasma AB+ve from #Covid19 recovered patient Number of Units : 2 Primary Number : 7049649628 Via: @dinesh_jaisingh #BloodMatters Powered by Twitter  https://t.co/ZFcGyuZBaL,en,"[{'screen_name': 'dinesh_jaisingh', 'name': 'dinesh jai singh #fightforplasma', 'id': '1160137525610143744'}]",[],['https://pbs.twimg.com/media/E1E4b8nXMAQIwEl.png'],0,0,0,"['bhopal', 'blood', 'covid19', 'bloodmatters']",[],https://twitter.com/BloodDonorsIn/status/1391955813548400643,False,,1,https://pbs.twimg.com/media/E1E4b8nXMAQIwEl.png,,,,,,,[],,,,
1391955811853737987,1391955811853737987,2021-05-10 22:18:21 Hora de verano central (México),2021-05-10,22:18:21,-0500,1456431499,sanjayjog7,Sanjay Jog,,"#COVID19 handling: Praises pour in for #Maharashtra govt, BMC  @SanjayJog7 @amitabhk87 @kiranshaw @mybmc @CMOMaharashtra    https://t.co/vgXwuE0BO8 .@fpjindia  https://t.co/xOWE3GmUOB",en,"[{'screen_name': 'sanjayjog7', 'name': 'sanjay jog', 'id': '1456431499'}, {'screen_name': 'amitabhk87', 'name': 'amitabh kant', 'id': '75237089'}, {'screen_name': 'kiranshaw', 'name': 'kiran mazumdar-shaw', 'id': '145607857'}, {'screen_name': 'mybmc', 'name': 'माझी mumbai, आपली bmc', 'id': '1200214398'}, {'screen_name': 'cmomaharashtra', 'name': 'cmo maharashtra', 'id': '2597666894'}, {'screen_name': 'fpjindia', 'name': 'free press journal', 'id': '295693924'}]",['https://www.freepressjournal.in/mumbai/covid-19-handling-praises-pour-in-for-maharashtra-govt-bmc'],['https://pbs.twimg.com/media/E1E4bw9VIAIRyjV.jpg'],0,1,0,"['covid19', 'maharashtra']",[],https://twitter.com/SanjayJog7/status/1391955811853737987,False,,1,https://pbs.twimg.com/media/E1E4bw9VIAIRyjV.jpg,,,,,,,[],,,,
1391955811304308737,1391955811304308737,2021-05-10 22:18:21 Hora de verano central (México),2021-05-10,22:18:21,-0500,1356523081955565569,musasalim_,Musa Salim,,Setop mudik cegah Penyebaran Covid19   Tentramkan Negeri  https://t.co/S3bWhcHzNJ,in,[],[],['https://pbs.twimg.com/media/E1E4buOVUAEnFH6.jpg'],0,0,0,[],[],https://twitter.com/MusaSalim_/status/1391955811304308737,False,,1,https://pbs.twimg.com/media/E1E4buOVUAEnFH6.jpg,,,,,,,[],,,,
1391955808062087168,1391955808062087168,2021-05-10 22:18:20 Hora de verano central (México),2021-05-10,22:18:20,-0500,1374278533732732931,abatanews,abatanews,,"Kasus Covid-19 Meningkat, Malaysia Berlakukan Lockdown  https://t.co/aZDg2YhFGq",in,[],['https://abatanews.com/kasus-covid-19-meningkat-malaysia-berlakukan-lockdown/'],[],0,0,0,[],[],https://twitter.com/abatanews/status/1391955808062087168,False,,0,,,,,,,,[],,,,
1391955807961587712,1391955807961587712,2021-05-10 22:18:20 Hora de verano central (México),2021-05-10,22:18:20,-0500,1379043485987168258,polda_sumsel1,Bid. Humas Polda Sumsel,,Tidak mudik lebaran tahun ini optimis kita bisa mencegah penyebaran covid-19 dan menyelesaikan pandemi dengan segera  Ingat Hindari Kerumunan  #LebaranPatuhiProkes  https://t.co/2YIp8wN0Sq,in,[],['https://www.instagram.com/p/COt6E8hHE9L/?igshid=u95mei88qilr'],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/Polda_Sumsel1/status/1391955807961587712,False,,0,,,,,,,,[],,,,
1391955807860842496,1391955807860842496,2021-05-10 22:18:20 Hora de verano central (México),2021-05-10,22:18:20,-0500,316905777,peterwr77,PIOTR WRÓBLEWSKI,,New post (Vaccine maker BioNTech says no need to waive patents) has been published on Covid19 INFORMATION  NEWS  STATS -  https://t.co/ixgAtTChgy,en,[],['https://www.covid19.academyinfo.net/2021/05/11/vaccine-maker-biontech-says-no-need-to-waive-patents/'],[],0,0,0,[],[],https://twitter.com/peterwr77/status/1391955807860842496,False,,0,,,,,,,,[],,,,
1391955805772025866,1391955805772025866,2021-05-10 22:18:20 Hora de verano central (México),2021-05-10,22:18:20,-0500,1184001517323309056,selumap,Seluma Punya,,"Boleh saja melaksanakan shalat Idul Fitri secara jamaah dengan catatan daerah kamu dinyatakan aman dari Covid-19, yaitu zona hijau dan zona kuning ya. Ingat Hindari Kerumunan  #LebaranPatuhiProkes  https://t.co/J6S9KZQ8SB",in,[],[],['https://pbs.twimg.com/media/E1E4baoUUAA1XyY.jpg'],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/SelumaP/status/1391955805772025866,False,,1,https://pbs.twimg.com/media/E1E4baoUUAA1XyY.jpg,,,,,,,[],,,,
1391955805419622409,1391955805419622409,2021-05-10 22:18:19 Hora de verano central (México),2021-05-10,22:18:19,-0500,1316893876586606593,newtoroh,New polsek Toroh,,Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes #polresgrobogan,in,[],[],[],0,0,0,"['lebaranpatuhiprokes', 'polresgrobogan']",[],https://twitter.com/NewToroh/status/1391955805419622409,False,https://twitter.com/grobogan_polres/status/1391954526479867908,0,,,,,,,,[],,,,
1391955803851182080,1391955803851182080,2021-05-10 22:18:19 Hora de verano central (México),2021-05-10,22:18:19,-0500,100986964,pulpnews,PulpNews Crime,,Butterflies released in #Fullerton to remember COVID-19 #victims - May 10 @ 11:16 PM ET  https://t.co/BvWRl0CV0L,en,[],['https://oddcrimes.com/static/2021/05/10/Butterflies-released-in-Fullerton-to-remember-COVID-19-victims.php'],[],0,0,0,"['fullerton', 'victims']",[],https://twitter.com/PulpNews/status/1391955803851182080,False,,0,,,,,,,,[],,,,
1391955803028873216,1391954059792248833,2021-05-10 22:18:19 Hora de verano central (México),2021-05-10,22:18:19,-0500,1232890906245656576,polsekkr_awen,POLSEK KARANGAWEN,,@karanganyarpol Mari saling menjaga satu sama lain dengan tidak mudik dan senantiasa mematuhi protokol kesehatan pencegahan Covid-19.  Ingat Hindari Kerumunan  #LebaranPatuhiProkes /,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/PolsekKr_awen/status/1391955803028873216,False,,0,,,,,,,,"[{'screen_name': 'karanganyarpol', 'name': 'karanganyarpol', 'id': '1266694797374353408'}]",,,,
1391955798423638016,1391955798423638016,2021-05-10 22:18:18 Hora de verano central (México),2021-05-10,22:18:18,-0500,103355837,leli_mc_hain,चुतीयम सलफेट,,What is stopping @RahulGandhi ji from sacking this person who is behaving like a BJP Sanghi ? CC: @sambitswaraj @amitmalviya @BJP4Rajasthan @Ra_THORe #COVID19,en,"[{'screen_name': 'rahulgandhi', 'name': 'rahul gandhi', 'id': '3171712086'}, {'screen_name': 'sambitswaraj', 'name': 'sambit patra', 'id': '1368737382'}, {'screen_name': 'amitmalviya', 'name': 'amit malviya', 'id': '95588504'}, {'screen_name': 'bjp4rajasthan', 'name': 'bjp rajasthan', 'id': '1320141312'}, {'screen_name': 'ra_thore', 'name': 'col rajyavardhan rathore', 'id': '61458407'}]",[],[],0,0,0,['covid19'],[],https://twitter.com/LeLi_MC_hain/status/1391955798423638016,False,https://twitter.com/ssingapuri/status/1391695491277021191,0,,,,,,,,[],,,,
1391955797475725315,1391955797475725315,2021-05-10 22:18:18 Hora de verano central (México),2021-05-10,22:18:18,-0500,289118612,tomthunkitsmind,Tomthunkit™,,COVID 19 VARIANTS  https://t.co/pP4lnN5tLg,en,[],[],['https://pbs.twimg.com/media/E1E4a7qXMAUKWDr.png'],0,0,0,[],[],https://twitter.com/TomthunkitsMind/status/1391955797475725315,False,,1,https://pbs.twimg.com/media/E1E4a7qXMAUKWDr.png,,,,,,,[],,,,
1391955795328180230,1391955795328180230,2021-05-10 22:18:17 Hora de verano central (México),2021-05-10,22:18:17,-0500,131771272,shouryaroy1179,Shourya Roy,,"#JanmanHelps  Free online medical consultation, regular monitoring of #COVID19 +ve patients by @janman_org team in #samastipur, #Bihar  @SankarshanT @rajshekharis @shahnawazk @DilliDurAst @manojkjhadu @activistritu @maryashakil @Friend_of_Bihar @scribe_prashant @sushant_says",en,"[{'screen_name': 'janman_org', 'name': ""janman people's foundation"", 'id': '1232193894592503808'}, {'screen_name': 'sankarshant', 'name': 'sankarshan thakur', 'id': '925094390'}, {'screen_name': 'rajshekharis', 'name': 'raj shekhar', 'id': '56407733'}, {'screen_name': 'shahnawazk', 'name': 'shahnawaz شاہ نواز 🇮🇳', 'id': '44554829'}, {'screen_name': 'dillidurast', 'name': 'shivam vij 🇮🇳', 'id': '293063175'}, {'screen_name': 'manojkjhadu', 'name': 'manoj kumar jha', 'id': '359317196'}, {'screen_name': 'activistritu', 'name': 'ritu jaiswal', 'id': '755765156227928065'}, {'screen_name': 'maryashakil', 'name': 'marya shakil', 'id': '48940193'}, {'screen_name': 'friend_of_bihar', 'name': 'मगध मित्र (friends of bihar)', 'id': '1243889868016476161'}, {'screen_name': 'scribe_prashant', 'name': 'prashant kumar', 'id': '493059410'}, {'screen_name': 'sushant_says', 'name': 'सुशांत सिंह sushant singh \u200fسشانت سنگھ', 'id': '185609127'}]",[],[],0,0,0,"['janmanhelps', 'covid19', 'samastipur', 'bihar']",[],https://twitter.com/Shouryaroy1179/status/1391955795328180230,False,https://twitter.com/janman_org/status/1391808624876343298,0,,,,,,,,[],,,,
1391955794099281925,1391953361285439494,2021-05-10 22:18:17 Hora de verano central (México),2021-05-10,22:18:17,-0500,1302605779728433153,parta503,parta,,"@1trenggalek Tips Takbiran Aman Dari Covid-19, Ingat Hindari Kerumunan  #LebaranPatuhiProkes P",in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/parta503/status/1391955794099281925,False,,0,,,,,,,,"[{'screen_name': '1trenggalek', 'name': 'Polres Trenggalek', 'id': '823858795021410304'}]",,,,
1391955789670019074,1391955789670019074,2021-05-10 22:18:16 Hora de verano central (México),2021-05-10,22:18:16,-0500,1209362790042890240,hamiomb1hjpn7zf,สุขใดไหนเท่า,,คนที่เขาอยสดฉีดแต่ไม่ได้ฉีด ต้องให้คยที่มันไม่อยากฉีดมาลงทะเบียนก่อน...แล้วเมื่อไหร่มันจะมา...หัวควย วัคซีน COVID-19  #COVID19  #Thailand,th,[],[],[],0,0,0,"['covid19', 'thailand']",[],https://twitter.com/HaMIOMb1HjPN7Zf/status/1391955789670019074,False,,0,,,,,,,,[],,,,
1391955789443645443,1391955789443645443,2021-05-10 22:18:16 Hora de verano central (México),2021-05-10,22:18:16,-0500,832686254873468929,peru21noticias,Diario Perú21,,Arequipa: Mamá abandona el hospital bailando tras vencer el COVID-19 después de 40 días | VIDEO  https://t.co/4Vh2ThHKL7,es,[],['http://dozz.es/4lozn1'],[],0,0,0,[],[],https://twitter.com/peru21noticias/status/1391955789443645443,False,,0,,,,,,,,[],,,,
1391955788940267523,1391953901008539649,2021-05-10 22:18:16 Hora de verano central (México),2021-05-10,22:18:16,-0500,1182135758993281024,polsek_klaten,Polsek Klaten,,@humas_resklaten 20Tekan angka penularan Covid-19 dengan selalu mematuhi dan disiplin protokol kesehatan yang sudah ditentukan oleh pemerintah. Ingat Hindari Kerumunan  #LebaranPatuhiProkes,in,[],[],[],0,0,0,['lebaranpatuhiprokes'],[],https://twitter.com/polsek_klaten/status/1391955788940267523,False,,0,,,,,,,,"[{'screen_name': 'humas_resklaten', 'name': 'Humas Polres Klaten', 'id': '4494151880'}]",,,,
